fips,county,state,state_abbr,location,total_population,poverty_rate,unemployment_rate,no_hs_diploma_rate,uninsured_rate,seniors_pct,youth_pct,disability_rate,single_parent_pct,svi_percentile,hospital_count,state_population,hospitals_per_100k,vulnerability_score,risk_category,access_category,priority_score,priority_level
1001020100,Autauga County,Alabama,AL,Census Tract 201; Autauga County; Alabama,1865,21.6,2.6,16.2,8.2,19.5,24.0,20.1,4.9,0.3635,0.0,5028092,0.0,26.64,Low Risk,Adequate Access,1,Low Priority
1117980100,Shelby County,Alabama,AL,Census Tract 9801; Shelby County; Alabama,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028092,0.0,0.0,Low Risk,Adequate Access,1,Low Priority
1119011301,Sumter County,Alabama,AL,Census Tract 113.01; Sumter County; Alabama,3150,57.3,9.4,11.8,7.5,10.9,18.3,14.6,12.1,0.8229,0.0,5028092,0.0,39.68,Moderate Risk,Adequate Access,2,Low Priority
1119011302,Sumter County,Alabama,AL,Census Tract 113.02; Sumter County; Alabama,2769,35.1,10.4,3.9,8.2,17.4,15.2,20.8,0.6,0.5678,0.0,5028092,0.0,34.28,Moderate Risk,Adequate Access,2,Low Priority
1119011400,Sumter County,Alabama,AL,Census Tract 114; Sumter County; Alabama,1542,51.2,5.9,12.6,9.9,16.8,27.5,15.8,21.9,0.7528,0.0,5028092,0.0,39.52,Moderate Risk,Adequate Access,2,Low Priority
1119011500,Sumter County,Alabama,AL,Census Tract 115; Sumter County; Alabama,3663,41.6,7.6,15.0,13.5,21.4,20.4,21.2,13.5,0.9458,0.0,5028092,0.0,40.4,Moderate Risk,Adequate Access,2,Low Priority
1119011600,Sumter County,Alabama,AL,Census Tract 116; Sumter County; Alabama,1072,33.6,3.1,9.7,7.0,37.5,12.5,38.7,7.0,0.5549,0.0,5028092,0.0,43.18,Moderate Risk,Adequate Access,2,Low Priority
1121010101,Talladega County,Alabama,AL,Census Tract 101.01; Talladega County; Alabama,4945,9.2,2.8,6.5,7.5,14.4,23.3,15.9,9.9,0.3063,0.0,5028092,0.0,17.8,Low Risk,Adequate Access,1,Low Priority
1121010102,Talladega County,Alabama,AL,Census Tract 101.02; Talladega County; Alabama,5701,27.5,4.5,15.3,10.9,15.6,28.4,26.0,9.6,0.7206,0.0,5028092,0.0,31.22,Low Risk,Adequate Access,1,Low Priority
1121010201,Talladega County,Alabama,AL,Census Tract 102.01; Talladega County; Alabama,4308,33.5,2.5,16.4,13.3,13.4,22.7,19.2,4.9,0.6282,0.0,5028092,0.0,31.84,Low Risk,Adequate Access,1,Low Priority
1121010202,Talladega County,Alabama,AL,Census Tract 102.02; Talladega County; Alabama,4225,14.2,4.9,9.1,3.3,28.0,19.8,25.5,6.1,0.4367,0.0,5028092,0.0,26.24,Low Risk,Adequate Access,1,Low Priority
1121010301,Talladega County,Alabama,AL,Census Tract 103.01; Talladega County; Alabama,3317,31.9,8.3,21.8,11.6,14.1,21.6,16.6,3.6,0.7314,0.0,5028092,0.0,31.47,Low Risk,Adequate Access,1,Low Priority
1121010302,Talladega County,Alabama,AL,Census Tract 103.02; Talladega County; Alabama,4372,23.4,16.9,8.4,8.5,28.6,15.7,20.9,6.6,0.6547,0.0,5028092,0.0,34.96,Moderate Risk,Adequate Access,2,Low Priority
1121010400,Talladega County,Alabama,AL,Census Tract 104; Talladega County; Alabama,3141,33.8,9.3,13.7,8.9,20.7,17.3,24.9,3.9,0.7438,0.0,5028092,0.0,36.01,Moderate Risk,Adequate Access,2,Low Priority
1121010500,Talladega County,Alabama,AL,Census Tract 105; Talladega County; Alabama,2682,44.3,25.8,21.3,16.5,19.7,18.7,25.5,20.4,0.8861,0.0,5028092,0.0,48.45,Moderate Risk,Adequate Access,2,Low Priority
1121010600,Talladega County,Alabama,AL,Census Tract 106; Talladega County; Alabama,2889,62.4,9.1,32.0,13.8,11.4,25.0,27.9,28.1,0.9438,0.0,5028092,0.0,48.53,Moderate Risk,Adequate Access,2,Low Priority
1121010700,Talladega County,Alabama,AL,Census Tract 107; Talladega County; Alabama,3054,22.2,9.6,36.8,11.3,5.3,11.3,26.4,5.5,0.8931,0.0,5028092,0.0,26.78,Low Risk,Adequate Access,1,Low Priority
1121010900,Talladega County,Alabama,AL,Census Tract 109; Talladega County; Alabama,3017,24.3,11.4,21.3,10.9,19.6,20.1,24.6,6.9,0.7964,0.0,5028092,0.0,32.71,Low Risk,Adequate Access,1,Low Priority
1121011000,Talladega County,Alabama,AL,Census Tract 110; Talladega County; Alabama,2855,24.7,6.5,17.6,14.2,27.2,16.6,13.9,3.1,0.7018,0.0,5028092,0.0,32.9,Low Risk,Adequate Access,1,Low Priority
1121011100,Talladega County,Alabama,AL,Census Tract 111; Talladega County; Alabama,4191,19.7,5.9,18.9,4.7,25.6,16.3,15.7,13.0,0.4784,0.0,5028092,0.0,26.11,Low Risk,Adequate Access,1,Low Priority
1121011200,Talladega County,Alabama,AL,Census Tract 112; Talladega County; Alabama,2540,15.2,14.0,22.4,5.1,23.7,7.0,25.2,4.6,0.718,0.0,5028092,0.0,28.34,Low Risk,Adequate Access,1,Low Priority
1121011301,Talladega County,Alabama,AL,Census Tract 113.01; Talladega County; Alabama,2768,43.3,11.5,12.7,11.2,19.4,24.5,20.8,10.5,0.7715,0.0,5028092,0.0,40.35,Moderate Risk,Adequate Access,2,Low Priority
1121011302,Talladega County,Alabama,AL,Census Tract 113.02; Talladega County; Alabama,2922,23.8,4.4,27.6,3.0,17.6,18.3,18.9,8.8,0.7592,0.0,5028092,0.0,24.76,Low Risk,Adequate Access,1,Low Priority
1121011400,Talladega County,Alabama,AL,Census Tract 114; Talladega County; Alabama,2427,43.6,12.7,24.3,15.5,15.9,18.1,27.2,8.1,0.7628,0.0,5028092,0.0,43.22,Moderate Risk,Adequate Access,2,Low Priority
1121011501,Talladega County,Alabama,AL,Census Tract 115.01; Talladega County; Alabama,2601,16.3,6.4,7.4,6.8,18.2,20.3,15.1,8.2,0.2736,0.0,5028092,0.0,22.82,Low Risk,Adequate Access,1,Low Priority
1121011502,Talladega County,Alabama,AL,Census Tract 115.02; Talladega County; Alabama,3001,25.9,2.1,14.9,5.1,19.0,23.2,20.9,4.7,0.4553,0.0,5028092,0.0,27.08,Low Risk,Adequate Access,1,Low Priority
1121011600,Talladega County,Alabama,AL,Census Tract 116; Talladega County; Alabama,5595,43.6,11.7,7.9,8.5,12.9,30.4,16.4,16.0,0.6846,0.0,5028092,0.0,35.78,Moderate Risk,Adequate Access,2,Low Priority
1121011700,Talladega County,Alabama,AL,Census Tract 117; Talladega County; Alabama,3604,39.5,7.2,20.0,6.4,19.7,21.1,26.6,11.3,0.8378,0.0,5028092,0.0,36.98,Moderate Risk,Adequate Access,2,Low Priority
1121011800,Talladega County,Alabama,AL,Census Tract 118; Talladega County; Alabama,2089,39.6,2.5,16.2,6.8,20.3,17.9,37.0,8.6,0.661,0.0,5028092,0.0,38.97,Moderate Risk,Adequate Access,2,Low Priority
1121011900,Talladega County,Alabama,AL,Census Tract 119; Talladega County; Alabama,2812,22.7,6.2,20.1,18.4,19.2,19.0,21.2,2.2,0.7891,0.0,5028092,0.0,32.9,Low Risk,Adequate Access,1,Low Priority
1121012000,Talladega County,Alabama,AL,Census Tract 120; Talladega County; Alabama,2049,38.8,19.7,12.8,7.9,19.7,24.3,14.9,5.7,0.6748,0.0,5028092,0.0,37.56,Moderate Risk,Adequate Access,2,Low Priority
1123961900,Tallapoosa County,Alabama,AL,Census Tract 9619; Tallapoosa County; Alabama,2242,22.2,3.9,15.2,5.6,19.4,20.1,19.2,5.8,0.3353,0.0,5028092,0.0,25.81,Low Risk,Adequate Access,1,Low Priority
1123962000,Tallapoosa County,Alabama,AL,Census Tract 9620; Tallapoosa County; Alabama,3997,24.6,11.3,12.5,10.8,18.8,25.9,20.7,10.1,0.6816,0.0,5028092,0.0,31.43,Low Risk,Adequate Access,1,Low Priority
1123962100,Tallapoosa County,Alabama,AL,Census Tract 9621; Tallapoosa County; Alabama,4029,38.0,3.4,28.1,8.1,15.6,23.5,21.8,8.3,0.8223,0.0,5028092,0.0,33.26,Moderate Risk,Adequate Access,2,Low Priority
1123962200,Tallapoosa County,Alabama,AL,Census Tract 9622; Tallapoosa County; Alabama,5025,32.8,11.4,17.4,6.4,22.8,25.7,24.6,11.0,0.9095,0.0,5028092,0.0,35.67,Moderate Risk,Adequate Access,2,Low Priority
1123962301,Tallapoosa County,Alabama,AL,Census Tract 9623.01; Tallapoosa County; Alabama,2960,33.6,10.9,24.0,9.4,16.9,24.8,19.4,15.4,0.8935,0.0,5028092,0.0,33.72,Moderate Risk,Adequate Access,2,Low Priority
1123962302,Tallapoosa County,Alabama,AL,Census Tract 9623.02; Tallapoosa County; Alabama,3217,24.1,2.3,14.9,15.9,22.9,17.1,11.7,11.2,0.7302,0.0,5028092,0.0,30.11,Low Risk,Adequate Access,1,Low Priority
1123962400,Tallapoosa County,Alabama,AL,Census Tract 9624; Tallapoosa County; Alabama,4489,30.4,19.3,29.4,15.3,21.9,15.8,22.2,5.8,0.9091,0.0,5028092,0.0,39.77,Moderate Risk,Adequate Access,2,Low Priority
1123962501,Tallapoosa County,Alabama,AL,Census Tract 9625.01; Tallapoosa County; Alabama,3967,15.4,6.1,14.4,8.5,26.5,11.5,21.8,0.3,0.4068,0.0,5028092,0.0,27.91,Low Risk,Adequate Access,1,Low Priority
1123962502,Tallapoosa County,Alabama,AL,Census Tract 9625.02; Tallapoosa County; Alabama,2929,11.6,10.0,3.1,8.8,37.0,11.7,17.1,1.0,0.2147,0.0,5028092,0.0,29.91,Low Risk,Adequate Access,1,Low Priority
1123962600,Tallapoosa County,Alabama,AL,Census Tract 9626; Tallapoosa County; Alabama,2110,38.1,15.0,23.1,6.9,24.0,24.4,26.0,16.2,0.9734,0.0,5028092,0.0,40.08,Moderate Risk,Adequate Access,2,Low Priority
1123962701,Tallapoosa County,Alabama,AL,Census Tract 9627.01; Tallapoosa County; Alabama,2119,30.3,18.6,24.6,7.6,19.1,25.2,17.9,13.8,0.6858,0.0,5028092,0.0,33.89,Moderate Risk,Adequate Access,2,Low Priority
1123962702,Tallapoosa County,Alabama,AL,Census Tract 9627.02; Tallapoosa County; Alabama,4167,27.7,15.5,14.6,9.0,22.8,20.3,22.8,11.8,0.5991,0.0,5028092,0.0,35.17,Moderate Risk,Adequate Access,2,Low Priority
1125010101,Tuscaloosa County,Alabama,AL,Census Tract 101.01; Tuscaloosa County; Alabama,4608,1.7,0.6,1.3,4.8,17.0,22.1,5.6,0.3,0.006,0.0,5028092,0.0,10.75,Low Risk,Adequate Access,1,Low Priority
1125010102,Tuscaloosa County,Alabama,AL,Census Tract 101.02; Tuscaloosa County; Alabama,3058,13.0,1.1,8.5,6.1,20.1,17.0,13.7,1.6,0.2153,0.0,5028092,0.0,19.89,Low Risk,Adequate Access,1,Low Priority
1125010104,Tuscaloosa County,Alabama,AL,Census Tract 101.04; Tuscaloosa County; Alabama,3515,16.3,7.2,10.7,5.7,12.8,27.2,17.4,4.9,0.3045,0.0,5028092,0.0,21.21,Low Risk,Adequate Access,1,Low Priority
1125010105,Tuscaloosa County,Alabama,AL,Census Tract 101.05; Tuscaloosa County; Alabama,3964,8.5,1.1,6.9,1.3,13.9,25.6,13.6,1.1,0.0349,0.0,5028092,0.0,13.42,Low Risk,Adequate Access,1,Low Priority
1125010201,Tuscaloosa County,Alabama,AL,Census Tract 102.01; Tuscaloosa County; Alabama,3767,7.8,2.4,4.4,1.8,11.9,24.8,10.9,6.4,0.0352,0.0,5028092,0.0,12.23,Low Risk,Adequate Access,1,Low Priority
1125010203,Tuscaloosa County,Alabama,AL,Census Tract 102.03; Tuscaloosa County; Alabama,3288,14.3,5.3,9.1,10.1,20.7,15.0,16.1,2.4,0.1424,0.0,5028092,0.0,24.28,Low Risk,Adequate Access,1,Low Priority
1125010204,Tuscaloosa County,Alabama,AL,Census Tract 102.04; Tuscaloosa County; Alabama,5937,19.3,5.5,11.0,4.5,21.9,15.3,24.0,0.7,0.6279,0.0,5028092,0.0,26.64,Low Risk,Adequate Access,1,Low Priority
1125010205,Tuscaloosa County,Alabama,AL,Census Tract 102.05; Tuscaloosa County; Alabama,7750,21.6,3.8,4.5,6.3,11.5,28.0,19.0,7.6,0.3196,0.0,5028092,0.0,22.92,Low Risk,Adequate Access,1,Low Priority
1125010206,Tuscaloosa County,Alabama,AL,Census Tract 102.06; Tuscaloosa County; Alabama,5533,8.0,4.3,3.9,2.9,16.2,20.8,11.6,4.6,0.2104,0.0,5028092,0.0,15.07,Low Risk,Adequate Access,1,Low Priority
1125010302,Tuscaloosa County,Alabama,AL,Census Tract 103.02; Tuscaloosa County; Alabama,3445,41.2,3.2,17.7,5.0,10.8,22.8,20.6,4.7,0.5289,0.0,5028092,0.0,31.2,Low Risk,Adequate Access,1,Low Priority
1125010303,Tuscaloosa County,Alabama,AL,Census Tract 103.03; Tuscaloosa County; Alabama,3450,12.8,7.0,15.4,1.1,15.2,17.7,18.3,1.4,0.3385,0.0,5028092,0.0,18.61,Low Risk,Adequate Access,1,Low Priority
1125010304,Tuscaloosa County,Alabama,AL,Census Tract 103.04; Tuscaloosa County; Alabama,4929,37.2,11.3,8.5,1.2,12.5,33.7,14.2,22.6,0.6651,0.0,5028092,0.0,28.75,Low Risk,Adequate Access,1,Low Priority
1125010305,Tuscaloosa County,Alabama,AL,Census Tract 103.05; Tuscaloosa County; Alabama,3534,7.0,0.6,8.5,3.3,12.8,24.0,11.3,1.6,0.0982,0.0,5028092,0.0,12.49,Low Risk,Adequate Access,1,Low Priority
1125010403,Tuscaloosa County,Alabama,AL,Census Tract 104.03; Tuscaloosa County; Alabama,4791,20.9,7.5,11.0,8.2,22.7,14.7,17.9,8.3,0.757,0.0,5028092,0.0,28.21,Low Risk,Adequate Access,1,Low Priority
1125010404,Tuscaloosa County,Alabama,AL,Census Tract 104.04; Tuscaloosa County; Alabama,2432,26.0,6.5,11.3,8.7,13.0,28.2,14.9,3.5,0.7043,0.0,5028092,0.0,26.15,Low Risk,Adequate Access,1,Low Priority
1125010405,Tuscaloosa County,Alabama,AL,Census Tract 104.05; Tuscaloosa County; Alabama,5030,12.3,5.2,5.5,3.5,14.1,24.1,4.8,5.7,0.27,0.0,5028092,0.0,14.93,Low Risk,Adequate Access,1,Low Priority
1125010406,Tuscaloosa County,Alabama,AL,Census Tract 104.06; Tuscaloosa County; Alabama,5671,7.7,0.9,1.1,1.0,21.4,29.1,10.5,2.3,0.1321,0.0,5028092,0.0,14.74,Low Risk,Adequate Access,1,Low Priority
1125010407,Tuscaloosa County,Alabama,AL,Census Tract 104.07; Tuscaloosa County; Alabama,4027,27.1,4.0,1.6,3.5,19.8,19.1,8.2,11.2,0.3228,0.0,5028092,0.0,24.26,Low Risk,Adequate Access,1,Low Priority
1125010500,Tuscaloosa County,Alabama,AL,Census Tract 105; Tuscaloosa County; Alabama,2121,57.3,5.7,12.0,9.4,16.3,23.1,20.1,4.9,0.8392,0.0,5028092,0.0,42.98,Moderate Risk,Adequate Access,2,Low Priority
1125010601,Tuscaloosa County,Alabama,AL,Census Tract 106.01; Tuscaloosa County; Alabama,4732,17.8,3.0,9.2,7.7,14.6,14.5,14.5,5.7,0.1818,0.0,5028092,0.0,21.52,Low Risk,Adequate Access,1,Low Priority
1125010603,Tuscaloosa County,Alabama,AL,Census Tract 106.03; Tuscaloosa County; Alabama,5658,14.3,2.5,9.2,5.1,11.9,23.4,7.1,3.8,0.1944,0.0,5028092,0.0,15.65,Low Risk,Adequate Access,1,Low Priority
1125010604,Tuscaloosa County,Alabama,AL,Census Tract 106.04; Tuscaloosa County; Alabama,6829,11.3,4.1,13.9,11.7,12.1,20.7,9.6,2.1,0.157,0.0,5028092,0.0,18.46,Low Risk,Adequate Access,1,Low Priority
1125010703,Tuscaloosa County,Alabama,AL,Census Tract 107.03; Tuscaloosa County; Alabama,3334,13.4,1.3,12.3,5.2,11.9,27.2,13.3,10.0,0.286,0.0,5028092,0.0,16.65,Low Risk,Adequate Access,1,Low Priority
1125010704,Tuscaloosa County,Alabama,AL,Census Tract 107.04; Tuscaloosa County; Alabama,5065,21.5,6.5,12.7,11.1,13.0,25.6,13.0,2.2,0.4448,0.0,5028092,0.0,24.69,Low Risk,Adequate Access,1,Low Priority
1125010705,Tuscaloosa County,Alabama,AL,Census Tract 107.05; Tuscaloosa County; Alabama,4425,17.2,3.5,6.6,1.5,6.6,18.4,8.5,1.9,0.0297,0.0,5028092,0.0,14.07,Low Risk,Adequate Access,1,Low Priority
1125010706,Tuscaloosa County,Alabama,AL,Census Tract 107.06; Tuscaloosa County; Alabama,4174,21.6,8.5,10.7,6.8,12.8,23.1,17.2,3.8,0.4541,0.0,5028092,0.0,24.4,Low Risk,Adequate Access,1,Low Priority
1125010707,Tuscaloosa County,Alabama,AL,Census Tract 107.07; Tuscaloosa County; Alabama,4143,17.9,8.8,9.1,11.2,19.8,19.7,16.1,2.9,0.4637,0.0,5028092,0.0,27.03,Low Risk,Adequate Access,1,Low Priority
1125010802,Tuscaloosa County,Alabama,AL,Census Tract 108.02; Tuscaloosa County; Alabama,5809,8.1,2.9,7.4,3.0,16.4,24.5,12.0,8.6,0.2363,0.0,5028092,0.0,14.97,Low Risk,Adequate Access,1,Low Priority
1125010803,Tuscaloosa County,Alabama,AL,Census Tract 108.03; Tuscaloosa County; Alabama,2700,44.8,3.2,18.3,16.4,13.7,23.2,8.8,17.0,0.7104,0.0,5028092,0.0,35.82,Moderate Risk,Adequate Access,2,Low Priority
1125010804,Tuscaloosa County,Alabama,AL,Census Tract 108.04; Tuscaloosa County; Alabama,2858,34.5,3.1,15.4,8.3,12.6,17.9,26.3,4.1,0.4459,0.0,5028092,0.0,31.83,Low Risk,Adequate Access,1,Low Priority
1125011200,Tuscaloosa County,Alabama,AL,Census Tract 112; Tuscaloosa County; Alabama,10087,62.9,32.4,4.1,3.2,3.7,4.3,11.3,0.0,0.5879,0.0,5028092,0.0,43.0,Moderate Risk,Limited Access,4,Medium Priority
1125011401,Tuscaloosa County,Alabama,AL,Census Tract 114.01; Tuscaloosa County; Alabama,3304,67.0,10.9,0.0,6.4,2.8,2.5,8.4,2.1,0.4113,0.0,5028092,0.0,39.37,Moderate Risk,Adequate Access,2,Low Priority
1125011402,Tuscaloosa County,Alabama,AL,Census Tract 114.02; Tuscaloosa County; Alabama,1952,67.9,2.8,9.3,13.2,3.1,3.9,4.5,1.4,0.307,0.0,5028092,0.0,39.7,Moderate Risk,Adequate Access,2,Low Priority
1125011600,Tuscaloosa County,Alabama,AL,Census Tract 116; Tuscaloosa County; Alabama,4179,41.0,3.7,13.4,7.2,11.4,13.9,7.3,3.2,0.669,0.0,5028092,0.0,28.85,Low Risk,Adequate Access,1,Low Priority
1125011701,Tuscaloosa County,Alabama,AL,Census Tract 117.01; Tuscaloosa County; Alabama,3168,47.1,4.8,18.0,12.2,14.8,19.8,8.9,26.1,0.8704,0.0,5028092,0.0,35.82,Moderate Risk,Adequate Access,2,Low Priority
1125011703,Tuscaloosa County,Alabama,AL,Census Tract 117.03; Tuscaloosa County; Alabama,4367,46.9,11.4,19.2,12.5,21.0,23.7,16.0,16.9,0.9479,0.0,5028092,0.0,41.81,Moderate Risk,Adequate Access,2,Low Priority
1125011800,Tuscaloosa County,Alabama,AL,Census Tract 118; Tuscaloosa County; Alabama,2988,59.9,8.9,17.4,4.2,13.7,32.4,15.4,13.9,0.9389,0.0,5028092,0.0,40.46,Moderate Risk,Adequate Access,2,Low Priority
1125011901,Tuscaloosa County,Alabama,AL,Census Tract 119.01; Tuscaloosa County; Alabama,2596,38.0,5.9,7.7,6.2,11.6,8.8,7.9,0.8,0.306,0.0,5028092,0.0,27.88,Low Risk,Adequate Access,1,Low Priority
1125011902,Tuscaloosa County,Alabama,AL,Census Tract 119.02; Tuscaloosa County; Alabama,2415,69.2,7.5,23.7,11.7,5.8,20.7,11.0,15.6,0.7516,0.0,5028092,0.0,43.62,Moderate Risk,Adequate Access,2,Low Priority
1125012001,Tuscaloosa County,Alabama,AL,Census Tract 120.01; Tuscaloosa County; Alabama,985,38.5,12.9,8.9,18.1,9.8,0.0,24.7,0.0,0.5303,0.0,5028092,0.0,39.27,Moderate Risk,Adequate Access,2,Low Priority
1125012002,Tuscaloosa County,Alabama,AL,Census Tract 120.02; Tuscaloosa County; Alabama,1241,66.9,8.2,17.2,6.8,1.9,2.3,11.7,3.9,0.4178,0.0,5028092,0.0,39.34,Moderate Risk,Adequate Access,2,Low Priority
1125012101,Tuscaloosa County,Alabama,AL,Census Tract 121.01; Tuscaloosa County; Alabama,4238,42.4,6.0,8.1,3.8,9.0,15.9,11.9,5.6,0.5058,0.0,5028092,0.0,28.95,Low Risk,Adequate Access,1,Low Priority
1125012102,Tuscaloosa County,Alabama,AL,Census Tract 121.02; Tuscaloosa County; Alabama,2425,47.5,4.6,4.8,0.3,7.1,18.7,12.3,13.0,0.291,0.0,5028092,0.0,28.71,Low Risk,Adequate Access,1,Low Priority
1125012304,Tuscaloosa County,Alabama,AL,Census Tract 123.04; Tuscaloosa County; Alabama,3558,43.8,3.0,10.6,8.7,12.6,17.8,12.0,11.0,0.7634,0.0,5028092,0.0,32.31,Low Risk,Adequate Access,1,Low Priority
1125012305,Tuscaloosa County,Alabama,AL,Census Tract 123.05; Tuscaloosa County; Alabama,5699,14.4,2.2,9.4,7.4,15.9,16.1,16.2,10.5,0.462,0.0,5028092,0.0,20.56,Low Risk,Adequate Access,1,Low Priority
1125012306,Tuscaloosa County,Alabama,AL,Census Tract 123.06; Tuscaloosa County; Alabama,5470,22.6,12.0,13.0,10.7,17.0,12.8,11.5,6.5,0.8037,0.0,5028092,0.0,27.53,Low Risk,Adequate Access,1,Low Priority
1125012307,Tuscaloosa County,Alabama,AL,Census Tract 123.07; Tuscaloosa County; Alabama,2099,42.0,3.9,5.3,2.7,31.1,17.9,2.0,9.4,0.2839,0.0,5028092,0.0,33.0,Low Risk,Adequate Access,1,Low Priority
1125012403,Tuscaloosa County,Alabama,AL,Census Tract 124.03; Tuscaloosa County; Alabama,4365,18.1,0.4,0.4,6.8,10.5,26.2,5.8,8.5,0.386,0.0,5028092,0.0,16.71,Low Risk,Adequate Access,1,Low Priority
1125012404,Tuscaloosa County,Alabama,AL,Census Tract 124.04; Tuscaloosa County; Alabama,3586,35.8,1.8,8.2,10.4,21.1,16.0,9.2,8.0,0.6713,0.0,5028092,0.0,31.45,Low Risk,Adequate Access,1,Low Priority
1125012406,Tuscaloosa County,Alabama,AL,Census Tract 124.06; Tuscaloosa County; Alabama,2443,41.0,10.0,10.2,24.7,14.9,27.5,5.7,46.3,0.7937,0.0,5028092,0.0,39.29,Moderate Risk,Adequate Access,2,Low Priority
1125012407,Tuscaloosa County,Alabama,AL,Census Tract 124.07; Tuscaloosa County; Alabama,893,76.0,0.0,31.8,2.5,31.6,26.1,35.9,17.4,0.8788,0.0,5028092,0.0,56.56,Moderate Risk,Adequate Access,2,Low Priority
1125012408,Tuscaloosa County,Alabama,AL,Census Tract 124.08; Tuscaloosa County; Alabama,3470,60.1,11.1,21.9,23.6,8.2,29.7,13.0,25.6,0.9217,0.0,5028092,0.0,47.26,Moderate Risk,Adequate Access,2,Low Priority
1125012501,Tuscaloosa County,Alabama,AL,Census Tract 125.01; Tuscaloosa County; Alabama,1710,29.5,4.9,12.6,6.7,19.9,18.5,13.5,11.7,0.6516,0.0,5028092,0.0,28.51,Low Risk,Adequate Access,1,Low Priority
1125012503,Tuscaloosa County,Alabama,AL,Census Tract 125.03; Tuscaloosa County; Alabama,5500,10.7,2.3,4.5,4.2,15.1,21.1,8.9,4.4,0.2306,0.0,5028092,0.0,15.21,Low Risk,Adequate Access,1,Low Priority
1125012504,Tuscaloosa County,Alabama,AL,Census Tract 125.04; Tuscaloosa County; Alabama,3810,17.5,2.2,5.9,0.7,9.7,29.3,6.2,1.6,0.1979,0.0,5028092,0.0,13.99,Low Risk,Adequate Access,1,Low Priority
1125012505,Tuscaloosa County,Alabama,AL,Census Tract 125.05; Tuscaloosa County; Alabama,4026,15.7,1.5,1.7,5.4,14.6,16.2,15.0,11.6,0.2887,0.0,5028092,0.0,19.26,Low Risk,Adequate Access,1,Low Priority
1125012600,Tuscaloosa County,Alabama,AL,Census Tract 126; Tuscaloosa County; Alabama,2545,50.6,0.0,4.6,5.1,8.8,7.5,7.9,1.9,0.2839,0.0,5028092,0.0,30.46,Low Risk,Adequate Access,1,Low Priority
1125012700,Tuscaloosa County,Alabama,AL,Census Tract 127; Tuscaloosa County; Alabama,5313,33.0,9.4,6.1,9.6,8.4,30.8,10.0,3.4,0.699,0.0,5028092,0.0,27.51,Low Risk,Adequate Access,1,Low Priority
1125012800,Tuscaloosa County,Alabama,AL,Census Tract 128; Tuscaloosa County; Alabama,2549,47.7,9.8,18.8,12.9,6.4,31.6,10.7,29.8,0.6839,0.0,5028092,0.0,35.21,Moderate Risk,Adequate Access,2,Low Priority
1127020100,Walker County,Alabama,AL,Census Tract 201; Walker County; Alabama,2507,29.2,3.1,16.6,10.4,16.9,22.3,21.6,6.6,0.7,0.0,5028092,0.0,30.66,Low Risk,Adequate Access,1,Low Priority
1127020200,Walker County,Alabama,AL,Census Tract 202; Walker County; Alabama,4263,21.4,3.8,12.2,7.7,20.1,23.1,19.5,3.0,0.6419,0.0,5028092,0.0,26.7,Low Risk,Adequate Access,1,Low Priority
1127020301,Walker County,Alabama,AL,Census Tract 203.01; Walker County; Alabama,4014,29.2,6.0,11.4,12.7,17.0,26.7,17.0,16.0,0.7195,0.0,5028092,0.0,31.28,Low Risk,Adequate Access,1,Low Priority
1127020302,Walker County,Alabama,AL,Census Tract 203.02; Walker County; Alabama,3375,15.3,5.0,10.4,5.1,29.7,23.5,21.1,7.3,0.5403,0.0,5028092,0.0,27.0,Low Risk,Adequate Access,1,Low Priority
1127020400,Walker County,Alabama,AL,Census Tract 204; Walker County; Alabama,2291,25.7,7.5,9.5,18.1,14.5,24.5,17.0,11.5,0.8743,0.0,5028092,0.0,31.64,Low Risk,Adequate Access,1,Low Priority
1127020600,Walker County,Alabama,AL,Census Tract 206; Walker County; Alabama,2780,42.8,7.9,25.2,15.8,15.5,27.1,22.7,9.3,0.8736,0.0,5028092,0.0,40.33,Moderate Risk,Adequate Access,2,Low Priority
1127020700,Walker County,Alabama,AL,Census Tract 207; Walker County; Alabama,3540,25.3,2.3,17.4,10.3,14.7,29.2,24.5,8.6,0.5817,0.0,5028092,0.0,28.63,Low Risk,Adequate Access,1,Low Priority
1127020801,Walker County,Alabama,AL,Census Tract 208.01; Walker County; Alabama,2172,25.0,5.8,18.1,16.3,16.2,19.6,20.9,1.9,0.3711,0.0,5028092,0.0,31.72,Low Risk,Adequate Access,1,Low Priority
1127020802,Walker County,Alabama,AL,Census Tract 208.02; Walker County; Alabama,2899,21.6,6.2,10.8,2.3,22.5,21.1,24.4,4.3,0.4161,0.0,5028092,0.0,27.2,Low Risk,Adequate Access,1,Low Priority
1127020900,Walker County,Alabama,AL,Census Tract 209; Walker County; Alabama,5600,26.5,5.8,18.2,18.2,17.2,22.1,27.1,5.6,0.4719,0.0,5028092,0.0,35.3,Moderate Risk,Adequate Access,2,Low Priority
1127021000,Walker County,Alabama,AL,Census Tract 210; Walker County; Alabama,3009,23.4,8.9,13.3,7.4,23.1,20.0,23.0,5.9,0.3978,0.0,5028092,0.0,30.88,Low Risk,Adequate Access,1,Low Priority
1127021100,Walker County,Alabama,AL,Census Tract 211; Walker County; Alabama,3138,37.8,1.6,24.8,9.3,23.3,19.3,30.2,5.9,0.7143,0.0,5028092,0.0,38.28,Moderate Risk,Adequate Access,2,Low Priority
